246;141;234;249;land;false;desert;1
247;234;254;143;land;true;plains;1
248;150;251;196;land;false;forest;1
249;110;205;250;land;false;plains;1
250;62;229;248;land;false;plains;1
251;254;187;224;land;true;plains;1
252;106;188;211;land;false;plains;1
253;195;156;155;land;false;plains;1
254;138;238;176;land;false;hills;1
255;183;179;152;land;false;plains;1
256;211;224;183;land;false;plains;1
257;155;222;240;land;false;desert;1
258;247;165;161;land;true;plains;1
259;90;241;180;land;false;plains;1
260;54;243;245;land;false;forest;1
261;116;194;241;land;true;plains;1
262;125;185;207;land;false;plains;1
263;237;223;204;land;false;forest;1
264;160;244;221;land;false;plains;1
265;199;249;137;land;true;plains;1
266;252;152;102;land;true;desert;1
267;140;210;192;land;false;plains;1
268;215;116;247;land;false;plains;1
269;239;249;83;land;false;plains;1
270;228;246;191;land;false;plains;1
271;246;146;129;land;false;plains;1
272;201;153;215;land;false;hills;1
273;94;252;165;land;false;desert;1
274;195;105;243;land;false;plains;1
275;184;206;186;land;false;desert;1
276;170;182;212;land;false;desert;1
277;68;243;216;land;false;plains;1
278;174;223;163;land;true;forest;1
279;215;101;201;land;false;plains;1
280;222;209;177;land;false;plains;1
281;152;243;158;land;false;plains;1
282;133;233;199;land;false;plains;1
283;219;215;235;land;false;plains;1
284;180;215;169;land;false;plains;1
285;248;87;239;land;false;desert;1
286;197;222;240;land;false;plains;1
287;218;228;165;land;false;plains;1
288;240;168;132;land;false;forest;1
289;227;131;206;land;false;plains;1
290;135;182;223;land;false;plains;1
291;223;139;194;land;false;plains;1
292;248;139;192;land;false;plains;1
293;212;132;160;land;true;desert;1
294;221;249;162;land;false;forest;1
295;120;251;184;land;false;mountain;1
296;99;207;210;land;false;forest;1
297;186;217;170;land;true;forest;1
298;246;135;213;land;true;forest;1
299;189;113;247;land;true;plains;1
300;246;236;71;land;false;hills;1
301;245;219;181;land;false;plains;1
302;219;111;214;land;false;forest;1
303;206;136;236;land;true;plains;1
304;120;200;226;land;true;plains;1
305;228;190;114;land;false;plains;1
306;110;240;244;land;false;desert;1
307;80;252;193;land;false;mountain;1
308;239;117;158;land;false;forest;1
309;169;223;223;land;false;plains;1
310;246;118;199;land;false;plains;1
311;190;166;214;land;false;plains;1
312;224;182;127;land;false;plains;1
313;245;81;253;land;false;plains;1
314;234;109;191;land;false;plains;1
315;174;241;212;land;false;plains;1
316;229;131;175;land;true;plains;1
317;161;159;249;land;false;forest;1
318;174;242;168;land;false;plains;1
319;161;204;136;land;false;plains;1
320;221;247;218;land;false;plains;1
321;134;201;175;land;false;plains;1
322;154;221;195;land;false;hills;1
323;209;80;221;land;true;plains;1
324;197;232;184;land;false;forest;1
325;250;185;103;land;false;plains;1
326;239;244;82;land;false;plains;1
327;225;217;223;land;false;plains;1
328;222;232;235;land;false;plains;1
329;243;197;167;land;true;plains;1
330;72;254;220;land;false;plains;1
331;251;185;226;land;true;plains;1
332;222;101;244;land;false;hills;1
333;62;243;198;land;false;plains;1
334;192;160;156;land;false;mountain;1
335;149;228;213;land;false;plains;1
336;248;143;157;land;false;plains;1
337;127;249;224;land;false;plains;1
338;238;180;235;land;false;plains;1
339;235;168;250;land;false;desert;1
340;243;233;170;land;false;plains;1
341;243;241;53;land;true;plains;1
342;107;190;229;land;false;forest;1
343;248;87;210;land;false;desert;1
344;61;227;221;land;false;forest;1
345;250;243;251;land;true;plains;1
346;247;231;94;land;false;desert;1
347;231;74;236;land;false;forest;1
348;84;182;235;land;false;plains;1
349;243;151;202;land;false;plains;1
350;235;79;194;land;false;forest;1
351;144;219;245;land;false;forest;1
352;206;254;85;land;false;plains;1
353;193;177;228;land;false;forest;1
354;212;207;143;land;false;plains;1
355;213;158;130;land;false;plains;1
356;205;138;246;land;false;plains;1
357;114;240;227;land;true;plains;1
358;234;110;182;land;false;plains;1
359;115;228;225;land;false;plains;1
360;198;226;105;land;false;jungle;1
361;177;141;234;land;false;forest;1
362;192;198;179;land;false;plains;1
363;49;244;210;land;false;plains;1
364;165;114;249;land;false;jungle;1
365;234;250;72;land;false;plains;1
366;232;177;177;land;false;hills;1
367;129;184;203;land;true;plains;1
368;186;115;214;land;false;plains;1
369;177;147;226;land;false;mountain;1
370;240;253;46;land;false;plains;1
371;224;243;52;land;false;plains;1
372;219;231;156;land;false;desert;1
373;218;253;69;land;false;plains;1
374;152;135;243;land;false;plains;1
375;216;216;82;land;true;desert;1
376;239;241;101;land;false;plains;1
377;238;213;131;land;false;plains;1
378;121;245;146;land;false;hills;1
379;156;238;150;land;false;mountain;1
380;192;248;89;land;false;plains;1
381;152;228;250;land;false;hills;1
382;234;145;188;land;false;plains;1
383;198;205;160;land;false;forest;1
384;248;167;147;land;false;forest;1
385;150;162;253;land;false;plains;1
386;235;127;221;land;false;plains;1
387;162;254;129;land;true;plains;1
388;243;171;198;land;false;forest;1
389;250;115;251;land;false;hills;1
390;236;185;193;land;false;plains;1
391;226;206;90;land;true;plains;1
392;153;204;181;land;false;plains;1
393;202;225;84;land;false;forest;1
394;220;217;101;land;false;plains;1
395;251;222;92;land;false;desert;1
396;231;204;119;land;false;plains;1
397;97;222;227;land;false;hills;1
398;227;246;28;land;false;hills;1
399;192;186;178;land;false;plains;1
400;103;243;155;land;false;plains;1
401;236;220;182;land;false;plains;1
402;244;216;67;land;false;plains;1
403;239;145;183;land;false;forest;1
404;237;118;247;land;false;mountain;1
405;194;241;129;land;false;desert;1
406;159;243;151;land;true;jungle;1
407;240;164;236;land;false;plains;1
408;205;235;166;land;false;plains;1
409;225;240;220;land;false;forest;1
410;133;207;219;land;false;plains;1
411;254;227;248;land;false;plains;1
412;181;243;210;land;false;plains;1
413;196;244;214;land;false;plains;1
414;118;181;222;land;false;plains;1
415;205;237;212;land;false;forest;1
416;101;205;198;land;false;plains;1
417;252;183;229;land;false;plains;1
418;195;212;153;land;false;plains;1
419;93;202;207;land;false;plains;1
420;215;87;247;land;true;jungle;1
421;227;127;243;land;false;forest;1
422;243;224;233;land;false;plains;1
423;139;207;212;land;false;plains;1
424;107;183;231;land;false;forest;1
425;153;179;201;land;false;desert;1
426;228;181;218;land;false;plains;1
427;241;98;234;land;false;plains;1
428;213;230;89;land;false;plains;1
429;143;186;195;land;false;plains;1
430;217;233;66;land;false;plains;1
431;218;159;202;land;false;desert;1
432;194;222;115;land;false;plains;1
433;222;113;189;land;false;plains;1
434;154;241;181;land;false;desert;1
435;144;243;185;land;false;plains;1
436;132;176;233;land;false;plains;1
437;234;220;127;land;false;desert;1
438;209;212;205;land;false;forest;1
439;71;241;209;land;false;jungle;1
440;191;175;246;land;true;plains;1
441;242;248;175;land;false;forest;1
442;189;181;183;land;true;desert;1
443;142;176;190;land;true;plains;1
444;251;83;237;land;false;plains;1
445;153;168;243;land;false;plains;1
446;234;152;139;land;false;plains;1
447;161;247;227;land;false;plains;1
448;240;122;145;land;false;plains;1
449;237;254;43;land;false;plains;1
450;221;86;249;land;false;hills;1
451;130;242;196;land;true;plains;1
452;180;226;223;land;false;plains;1
453;251;232;153;land;false;plains;1
454;173;254;153;land;false;hills;1
455;87;201;228;land;false;plains;1
456;204;206;199;land;false;plains;1
457;221;243;231;land;false;plains;1
458;222;79;238;land;false;plains;1
459;197;193;233;land;false;plains;1
460;213;239;143;land;false;plains;1
461;164;180;208;land;false;plains;1
462;157;169;185;land;true;plains;1
463;217;102;192;land;false;plains;1
464;155;204;245;land;false;forest;1
465;190;199;196;land;false;hills;1
466;91;235;180;land;false;plains;1
467;166;206;141;land;false;plains;1
468;165;226;159;land;false;forest;1
469;208;249;189;land;false;plains;1
470;112;182;214;land;false;plains;1
471;232;221;250;land;false;forest;1
472;216;245;87;land;false;plains;1
473;181;253;79;land;false;hills;1
474;226;242;208;land;false;plains;1
475;241;192;216;land;false;forest;1
476;200;242;83;land;false;plains;1
477;149;202;216;land;false;desert;1
478;232;211;201;land;false;plains;1
479;91;176;242;land;false;plains;1
480;169;244;113;land;true;plains;1
481;217;178;188;land;false;plains;1
482;229;240;110;land;false;forest;1
483;205;184;151;land;false;plains;1
484;226;205;115;land;false;plains;1
485;245;187;244;land;false;plains;1
486;222;105;205;land;false;plains;1
487;236;229;38;land;false;forest;1
488;211;90;245;land;false;plains;1
489;151;231;180;land;false;plains;1
490;209;108;244;land;false;plains;1
491;93;238;202;land;false;plains;1
492;119;164;228;land;false;plains;1
493;250;209;92;land;false;forest;1
494;107;239;162;land;false;plains;1
495;142;186;243;land;false;plains;1
496;182;240;114;land;false;plains;1
497;106;193;206;land;false;plains;1
498;146;202;202;land;false;mountain;1
499;93;202;249;land;false;plains;1
500;176;254;242;land;false;plains;1
501;199;227;174;land;false;plains;1
502;201;241;146;land;false;forest;1
503;91;251;237;land;false;desert;1
504;207;168;140;land;false;plains;1
505;252;30;252;land;false;plains;1
506;50;240;217;land;false;plains;1
507;166;234;146;land;true;plains;1
508;124;247;217;land;false;mountain;1
509;232;116;198;land;false;mountain;1
510;180;218;225;land;false;plains;1
511;239;98;167;land;false;plains;1
512;194;217;203;land;false;plains;1
513;217;231;90;land;false;plains;1
514;134;238;132;land;true;plains;1
515;221;136;204;land;true;forest;1
516;56;245;235;land;false;desert;1
517;174;251;86;land;false;mountain;1
518;208;164;245;land;true;plains;1
519;208;239;164;land;false;forest;1
520;201;169;146;land;false;forest;1
521;211;98;210;land;false;plains;1
522;119;214;184;land;false;plains;1
523;253;121;198;land;false;desert;1
524;182;138;233;land;false;forest;1
525;240;132;201;land;false;plains;1
526;207;243;224;land;false;plains;1
527;171;222;248;land;false;forest;1
528;211;184;179;land;false;plains;1
529;218;77;215;land;false;plains;1
530;106;188;252;land;false;plains;1
531;243;238;36;land;false;plains;1
532;215;96;244;land;false;plains;1
533;126;251;177;land;false;plains;1
534;219;76;218;land;false;mountain;1
535;146;198;163;land;false;hills;1
536;237;245;37;land;false;plains;1
537;42;206;254;land;false;plains;1
538;186;226;128;land;false;plains;1
539;225;144;163;land;false;plains;1
540;244;206;227;land;false;plains;1
541;232;105;246;land;false;plains;1
542;69;245;231;land;false;plains;1
543;175;160;195;land;false;plains;1
544;253;98;150;land;false;forest;1
545;128;145;236;land;false;forest;1
546;239;236;181;land;false;plains;1
547;86;244;237;land;false;plains;1
548;184;233;150;land;true;plains;1
549;195;231;115;land;false;plains;1
550;238;212;136;land;false;desert;1
551;122;171;229;land;false;forest;1
552;45;241;228;land;false;plains;1
553;187;227;225;land;false;plains;1
554;224;239;139;land;false;plains;1
555;241;223;137;land;false;plains;1
556;210;178;232;land;false;forest;1
557;127;226;155;land;false;forest;1
558;235;252;141;land;false;plains;1
559;173;168;226;land;true;plains;1
560;223;169;120;land;false;plains;1
561;198;157;222;land;true;plains;1
562;179;196;193;land;false;mountain;1
563;193;107;253;land;false;plains;1
564;71;245;249;land;false;plains;1
565;245;165;134;land;false;plains;1
566;173;164;209;land;false;mountain;1
567;239;63;208;land;true;plains;1
568;254;197;109;land;false;plains;1
569;173;140;208;land;false;plains;1
570;193;154;189;land;false;plains;1
571;161;189;229;land;false;hills;1
572;250;149;201;land;false;desert;1
573;158;122;223;land;false;plains;1
574;201;249;105;land;false;plains;1
575;246;232;23;land;false;forest;1
576;239;119;162;land;false;plains;1
577;156;195;227;land;false;plains;1
578;247;154;224;land;false;plains;1
579;107;202;220;land;false;plains;1
580;169;213;135;land;false;plains;1
581;233;169;126;land;false;plains;1
582;108;225;170;land;false;plains;1
583;152;238;124;land;false;plains;1
584;240;229;53;land;true;plains;1
585;206;141;241;land;false;plains;1
586;185;187;176;land;false;plains;1
587;230;207;223;land;true;desert;1
588;228;131;197;land;false;plains;1
589;203;137;185;land;true;jungle;1
590;131;206;185;land;true;desert;1
591;220;188;233;land;false;plains;1
592;227;236;164;land;false;hills;1
593;239;132;238;land;false;plains;1
594;115;254;209;land;false;desert;1
595;28;247;229;land;true;forest;1
596;169;217;243;land;false;plains;1
597;149;242;212;land;false;forest;1
598;148;214;165;land;false;hills;1
599;234;198;153;land;false;hills;1
600;182;254;121;land;false;plains;1
601;151;175;199;land;false;jungle;1
602;186;215;194;land;false;plains;1
603;176;216;227;land;false;plains;1
604;12;248;254;land;false;plains;1
605;206;113;209;land;false;plains;1
606;189;126;204;land;false;plains;1
607;214;238;98;land;false;hills;1
608;113;251;193;land;false;hills;1
609;193;173;189;land;false;plains;1
610;241;143;127;land;false;plains;1
611;223;173;151;land;true;plains;1
612;231;179;148;land;true;plains;1
613;200;244;133;land;false;jungle;1
614;203;253;106;land;false;forest;1
615;247;70;189;land;false;plains;1
616;253;245;232;land;false;hills;1
617;164;116;243;land;false;desert;1
618;253;252;78;land;false;jungle;1
619;141;167;212;land;false;hills;1
620;94;212;246;land;false;desert;1
621;244;230;187;land;false;hills;1
622;123;210;184;land;false;forest;1
623;210;250;183;land;false;desert;1
624;193;237;181;land;false;desert;1
625;166;247;101;land;false;plains;1
626;203;222;195;land;false;plains;1
627;230;231;86;land;false;plains;1
628;175;206;145;land;false;desert;1
629;247;185;182;land;false;plains;1
630;87;238;183;land;false;jungle;1
631;150;168;198;land;false;plains;1
632;238;153;196;land;false;forest;1
633;149;209;251;land;false;plains;1
634;191;247;85;land;true;plains;1
635;222;114;192;land;false;desert;1
636;212;115;253;land;false;plains;1
637;238;98;201;land;false;plains;1
638;148;249;164;land;false;mountain;1
639;79;251;247;land;false;plains;1
640;238;185;111;land;false;hills;1
641;244;168;168;land;false;plains;1
642;186;176;238;land;false;plains;1
643;75;231;244;land;false;mountain;1
644;99;240;201;land;false;desert;1
645;248;215;205;land;true;plains;1
646;248;129;199;land;true;plains;1
647;111;229;216;land;false;plains;1
648;194;254;212;land;false;plains;1
649;235;123;144;land;false;forest;1
650;151;142;211;land;false;plains;1
651;212;217;110;land;false;plains;1
652;76;205;247;land;false;plains;1
653;230;252;166;land;false;plains;1
654;223;196;216;land;false;plains;1
655;182;179;164;land;true;plains;1
656;188;233;117;land;false;plains;1
657;116;178;209;land;true;plains;1
658;241;167;108;land;false;hills;1
659;203;232;145;land;false;forest;1
660;128;245;187;land;true;hills;1
661;153;147;206;land;false;plains;1
662;249;64;206;land;false;forest;1
663;227;186;246;land;false;forest;1
664;212;108;194;land;false;plains;1
665;236;119;190;land;false;forest;1
666;248;176;79;land;true;plains;1
667;170;173;235;land;true;plains;1
668;229;144;239;land;false;hills;1
669;237;253;21;land;false;plains;1
670;242;225;229;land;false;plains;1
671;205;190;165;land;false;plains;1
672;218;233;113;land;false;jungle;1
673;207;155;204;land;false;plains;1
674;195;183;194;land;false;plains;1
675;153;136;216;land;false;forest;1
676;228;83;247;land;true;plains;1
677;151;250;216;land;false;plains;1
678;229;196;248;land;false;plains;1
679;97;233;180;land;false;plains;1
680;117;203;243;land;true;forest;1
681;248;95;246;land;true;plains;1
682;162;112;251;land;false;plains;1
683;218;50;253;land;false;jungle;1
684;180;232;90;land;false;plains;1
685;193;250;234;land;false;plains;1
686;172;201;173;land;false;plains;1
687;225;181;243;land;true;jungle;1
688;235;76;237;land;false;plains;1
689;206;153;160;land;false;forest;1
690;244;231;220;land;true;forest;1
691;207;201;155;land;false;plains;1
692;204;252;254;land;false;forest;1
693;228;213;246;land;true;plains;1
694;234;215;75;land;false;plains;1
695;127;147;230;land;false;jungle;1
696;196;52;254;land;true;plains;1
697;167;152;196;land;false;plains;1
698;244;235;163;land;false;desert;1
699;230;163;154;land;false;plains;1
700;244;111;248;land;false;plains;1
701;152;130;229;land;false;plains;1
702;192;180;177;land;false;plains;1
703;205;202;210;land;true;plains;1
704;145;202;221;land;false;plains;1
705;243;226;181;land;false;mountain;1
706;72;197;248;land;false;mountain;1
707;100;167;249;land;false;plains;1
708;232;87;188;land;false;plains;1
709;125;254;236;land;false;plains;1
710;212;120;172;land;false;plains;1
711;68;222;254;land;false;mountain;1
712;150;117;247;land;false;plains;1
713;30;223;250;land;false;jungle;1
714;148;198;163;land;false;plains;1
715;209;228;167;land;false;plains;1
716;217;174;160;land;true;plains;1
717;248;143;185;land;false;plains;1
718;197;208;227;land;false;plains;1
719;189;114;233;land;false;hills;1
720;232;230;139;land;false;plains;1
721;248;164;243;land;false;plains;1
722;182;198;187;land;false;hills;1
723;187;235;198;land;true;plains;1
724;151;199;153;land;false;forest;1
725;184;178;169;land;false;jungle;1
726;134;220;173;land;false;plains;1
727;66;234;227;land;false;plains;1
728;251;208;250;land;false;desert;1
729;136;213;236;land;false;plains;1
730;228;252;71;land;true;plains;1
731;188;146;202;land;true;plains;1
732;238;45;233;land;false;desert;1
733;96;241;178;land;false;plains;1
734;191;220;182;land;false;plains;1
735;114;228;196;land;false;mountain;1
736;238;71;228;land;false;hills;1
737;231;115;177;land;false;plains;1
738;229;118;223;land;false;plains;1
739;231;217;90;land;false;plains;1
740;245;231;239;land;false;plains;1
741;191;210;223;land;false;forest;1
742;179;234;138;land;false;plains;1
743;238;225;154;land;false;desert;1
744;183;187;240;land;true;plains;1
745;167;216;234;land;false;hills;1
746;215;254;244;land;false;plains;1
747;174;155;221;land;false;mountain;1
748;229;149;189;land;false;plains;1
749;239;163;181;land;false;jungle;1
750;230;126;253;land;false;plains;1
751;251;205;132;land;false;mountain;1
752;144;158;236;land;true;plains;1
753;237;222;170;land;false;plains;1
754;226;115;217;land;false;hills;1
755;95;215;205;land;false;plains;1
756;81;244;243;land;false;plains;1
757;244;183;209;land;true;forest;1
758;224;180;128;land;false;plains;1
759;187;175;198;land;false;mountain;1
760;155;161;222;land;false;plains;1
761;149;242;194;land;false;plains;1
762;204;186;183;land;false;forest;1
763;243;62;238;land;false;plains;1
764;199;121;250;land;false;forest;1
765;117;224;207;land;false;plains;1
766;195;212;102;land;false;mountain;1
767;211;219;208;land;false;plains;1
768;221;228;214;land;false;plains;1
769;114;220;233;land;false;plains;1
770;254;250;176;land;true;jungle;1
771;32;238;253;land;false;jungle;1
772;242;179;228;land;false;plains;1
773;245;114;142;land;false;plains;1
774;242;205;76;land;false;forest;1
775;113;228;173;land;false;plains;1
776;189;137;196;land;false;plains;1
777;204;169;243;land;false;plains;1
778;189;144;247;land;true;plains;1
779;185;241;77;land;false;forest;1
780;231;158;120;land;false;plains;1
781;173;204;166;land;false;jungle;1
782;119;225;203;land;false;forest;1
783;206;214;152;land;false;plains;1
784;254;172;228;land;false;plains;1
785;249;30;252;land;false;plains;1
786;174;217;230;land;false;plains;1
787;183;112;249;land;false;plains;1
788;225;208;254;land;false;plains;1
789;172;145;208;land;false;plains;1
790;204;83;218;land;false;plains;1
791;247;226;69;land;false;plains;1
792;212;137;187;land;false;plains;1
793;229;51;237;land;false;mountain;1
794;221;150;241;land;false;plains;1
795;247;236;223;land;false;plains;1
796;179;242;186;land;false;plains;1
797;227;189;96;land;false;forest;1
798;201;230;185;land;false;plains;1
799;181;170;180;land;false;plains;1
800;228;241;192;land;false;hills;1
801;193;249;236;land;true;plains;1
802;242;172;233;land;false;plains;1
803;84;205;248;land;true;plains;1
804;208;97;252;land;false;plains;1
805;183;250;196;land;false;desert;1
806;212;222;213;land;false;hills;1
807;234;245;28;land;false;plains;1
808;239;153;247;land;false;plains;1
809;139;218;199;land;false;plains;1
810;131;229;234;land;false;plains;1
811;194;189;169;land;false;plains;1
812;91;235;209;land;false;plains;1
813;215;68;244;land;false;desert;1
814;205;193;113;land;true;plains;1
815;244;141;179;land;false;forest;1
816;250;235;133;land;false;plains;1
817;152;247;140;land;true;plains;1
818;198;254;143;land;true;forest;1
819;184;179;149;land;false;plains;1
