1;floating_harbor;5338.63;9.50;1950.99;0.05;3548
1;floating_harbor;5383.60;9.50;1937.50;-0.38;6818
1;floating_harbor;5239.11;9.50;1915.78;-4.54;6819
2;arms_factory;2486.00;11.25;1861.00;5.30;0
2;arms_factory;2543.00;10.50;1823.00;5.98;0
2;arms_factory;2620.00;10.10;1883.00;4.06;0
2;arms_factory;2484.00;11.00;1868.00;2.09;0
2;arms_factory;2515.00;10.60;1808.00;0.92;0
2;arms_factory;2493.00;10.40;1882.00;5.57;0
2;industrial_complex;2574.00;10.35;1887.00;0.18;0
2;industrial_complex;2523.00;10.57;1858.00;0.81;0
2;industrial_complex;2496.00;10.32;1882.00;2.51;0
2;industrial_complex;2527.00;10.53;1821.00;1.63;0
2;industrial_complex;2539.00;10.80;1779.00;5.82;0
2;industrial_complex;2513.00;10.00;1895.00;3.53;0
2;air_base;2572.00;9.90;1907.00;3.24;0
2;supply_node;2513.00;10.50;1810.00;2.56;0
2;supply_node;2570.00;10.30;1853.00;1.11;0
2;supply_node;2504.00;10.78;1858.00;4.41;0
2;supply_node;2643.00;10.43;1908.00;3.88;0
2;supply_node;2597.00;10.40;1902.00;5.50;0
2;supply_node;2546.00;10.60;1778.00;0.87;0
2;supply_node;2554.00;10.50;1884.00;2.81;0
2;supply_node;2605.00;10.40;1878.00;5.93;0
2;supply_node;2553.00;10.43;1813.00;4.05;0
2;supply_node;2506.00;10.10;1890.00;1.70;0
2;supply_node;2536.00;10.25;1843.00;5.44;0
2;bunker;2494.00;10.88;1867.00;1.22;0
2;bunker;2589.00;10.10;1861.00;4.90;0
2;bunker;2537.00;10.80;1809.00;3.83;0
2;bunker;2614.00;10.00;1913.00;2.04;0
2;bunker;2638.00;9.95;1919.00;2.55;0
2;bunker;2538.00;10.48;1886.00;1.77;0
2;bunker;2524.00;10.53;1846.00;3.39;0
2;bunker;2495.00;10.03;1890.00;4.25;0
2;bunker;2583.00;10.10;1859.00;0.40;0
2;bunker;2562.00;9.98;1804.00;2.33;0
2;bunker;2553.00;10.15;1771.00;1.88;0
2;coastal_bunker;2589.00;9.60;1912.00;-2.88;0
2;coastal_bunker;2552.00;9.90;1751.00;0.30;0
2;coastal_bunker;2635.00;9.90;1920.00;-2.77;0
2;coastal_bunker;2498.00;9.80;1901.00;-3.71;0
2;coastal_bunker;2619.00;9.90;1875.00;1.18;0
2;coastal_bunker;2566.00;9.90;1826.00;-3.93;0
2;coastal_bunker;2577.00;9.90;1843.00;0.79;0
2;coastal_bunker;2542.00;9.85;1903.00;-2.62;0
2;stronghold_network;2563.00;10.20;1831.00;1.39;0
2;dockyard;2645.00;9.68;1893.00;-0.16;0
2;anti_air_building;2547.00;10.10;1897.00;5.91;0
2;anti_air_building;2543.00;10.70;1777.00;4.93;0
2;anti_air_building;2562.00;10.25;1840.00;4.62;0
2;synthetic_refinery;2554.00;9.90;1904.00;2.37;0
2;fuel_silo;2578.00;10.50;1874.00;4.71;0
2;radar_station;2574.00;9.62;1839.00;1.04;0
2;nuclear_reactor_spawn;2638.00;10.10;1915.00;5.55;0
2;special_project_facility_spawn;2497.00;10.90;1860.00;3.20;0
2;special_project_facility_spawn;2509.00;9.85;1900.00;4.69;0
2;special_project_facility_spawn;2614.00;10.30;1908.00;5.90;0
2;special_project_facility_spawn;2654.00;10.25;1909.00;4.84;0
2;special_project_facility_spawn;2546.00;10.40;1834.00;3.53;0
2;special_project_facility_spawn;2565.00;10.32;1852.00;0.52;0
2;special_project_facility_spawn;2562.00;10.00;1903.00;5.94;0
2;special_project_facility_spawn;2543.00;10.75;1782.00;0.40;0
2;special_project_facility_spawn;2605.00;10.07;1869.00;3.58;0
2;special_project_facility_spawn;2513.00;10.50;1813.00;3.25;0
2;special_project_facility_spawn;2557.00;10.05;1798.00;3.71;0
2;rocket_site_spawn;2608.00;10.62;1897.00;0.89;0
2;naval_base_spawn;2619.00;9.88;1917.00;-2.88;10020
2;naval_base_spawn;2605.00;9.65;1865.00;1.18;11142
2;naval_base_spawn;2499.00;9.80;1901.00;-3.71;9956
2;naval_base_spawn;2560.00;9.85;1906.00;-3.32;10507
2;naval_base_spawn;2668.00;9.90;1919.00;-4.65;10014
2;naval_base_spawn;2562.00;9.65;1794.00;1.18;11155
2;naval_base_spawn;2553.00;9.65;1755.00;0.30;10013
2;naval_base_spawn;2586.00;9.88;1851.00;0.79;10380
2;floating_harbor;2583.95;9.50;1839.05;-2.36;612
2;floating_harbor;2684.00;9.50;1899.00;-1.97;1224
2;floating_harbor;2592.16;9.50;1919.75;0.27;2127
2;floating_harbor;2564.98;9.50;1776.42;-1.65;2243
2;floating_harbor;2539.49;9.50;1909.06;0.52;2298
2;floating_harbor;2623.46;9.50;1870.31;-1.97;4463
2;floating_harbor;2571.46;9.50;1805.31;-1.97;6278
2;floating_harbor;2516.76;9.50;1906.91;-0.57;6821
3;arms_factory;429.00;12.68;1607.00;4.06;0
3;arms_factory;308.00;13.10;1645.00;2.09;0
3;arms_factory;505.00;10.40;1683.00;0.92;0
3;arms_factory;361.00;12.70;1660.00;5.57;0
3;arms_factory;294.00;13.07;1634.00;0.18;0
3;arms_factory;285.00;11.32;1663.00;0.81;0
3;industrial_complex;397.00;13.62;1597.00;2.51;0
3;industrial_complex;320.00;10.80;1696.00;1.63;0
3;industrial_complex;493.00;10.40;1691.00;5.82;0
3;industrial_complex;282.00;11.60;1654.00;3.53;0
3;industrial_complex;353.00;13.50;1637.00;3.24;0
3;industrial_complex;468.00;10.35;1697.00;1.20;0
3;air_base;384.00;11.20;1687.00;5.50;0
3;supply_node;401.00;13.00;1650.00;4.41;0
3;supply_node;321.00;12.90;1589.00;3.88;0
3;supply_node;285.00;10.40;1690.00;5.50;0
3;supply_node;467.00;11.50;1641.00;0.87;0
3;supply_node;384.00;13.57;1622.00;2.81;0
3;supply_node;501.00;10.30;1689.00;5.93;0
3;supply_node;444.00;10.25;1701.00;4.05;0
3;supply_node;330.00;11.48;1662.00;1.70;0
3;supply_node;357.00;14.00;1605.00;5.44;0
3;supply_node;291.00;13.00;1637.00;2.68;0
3;supply_node;476.00;10.80;1672.00;0.45;0
3;supply_node;390.00;10.68;1705.00;4.91;0
3;supply_node;458.00;12.25;1607.00;1.80;0
3;supply_node;344.00;13.55;1628.00;4.30;0
3;supply_node;409.00;10.73;1688.00;3.61;0
3;supply_node;313.00;10.80;1700.00;1.38;0
3;supply_node;435.00;11.70;1638.00;1.40;0
3;supply_node;268.00;11.00;1658.00;0.23;0
3;supply_node;421.00;13.00;1608.00;0.76;0
3;supply_node;429.00;10.78;1665.00;3.14;0
3;supply_node;361.00;13.00;1652.00;5.35;0
3;supply_node;352.00;10.85;1692.00;0.91;0
3;supply_node;392.00;13.15;1588.00;3.63;0
3;supply_node;258.00;10.25;1689.00;5.37;0
3;supply_node;304.00;11.48;1667.00;5.30;0
3;supply_node;316.00;13.38;1616.00;2.16;0
3;bunker;394.00;12.40;1666.00;2.86;0
3;bunker;371.00;13.57;1627.00;1.62;0
3;bunker;333.00;12.30;1589.00;1.39;0
3;bunker;331.00;10.10;1706.00;5.79;0
3;bunker;312.00;11.35;1683.00;5.91;0
3;bunker;316.00;12.38;1662.00;4.93;0
3;bunker;423.00;12.90;1611.00;4.62;0
3;bunker;355.00;13.85;1613.00;2.37;0
3;bunker;352.00;12.65;1661.00;4.71;0
3;bunker;376.00;13.30;1595.00;0.21;0
3;bunker;327.00;13.10;1630.00;5.55;0
3;bunker;270.00;10.30;1690.00;3.20;0
3;bunker;444.00;12.00;1615.00;4.69;0
3;bunker;262.00;10.70;1666.00;5.90;0
3;bunker;461.00;10.98;1671.00;4.84;0
3;bunker;329.00;11.60;1658.00;3.53;0
3;bunker;422.00;10.30;1692.00;0.52;0
3;bunker;243.00;9.93;1687.00;5.94;0
3;bunker;463.00;11.57;1640.00;0.40;0
3;bunker;284.00;11.80;1648.00;3.58;0
3;bunker;382.00;10.00;1715.00;3.25;0
3;bunker;430.00;11.10;1651.00;3.71;0
3;bunker;443.00;11.50;1658.00;0.89;0
3;bunker;491.00;10.50;1689.00;4.79;0
3;bunker;347.00;13.60;1627.00;1.17;0
3;bunker;438.00;9.90;1712.00;0.61;0
3;coastal_bunker;459.00;9.85;1709.00;-4.27;0
3;coastal_bunker;527.00;9.90;1690.00;-3.99;0
3;coastal_bunker;260.00;9.88;1698.00;-3.67;0
3;coastal_bunker;287.00;9.90;1709.00;-2.91;0
3;coastal_bunker;318.00;9.95;1715.00;-3.46;0
3;coastal_bunker;378.00;9.65;1704.00;-3.49;0
3;coastal_bunker;346.00;9.90;1709.00;-2.90;0
3;stronghold_network;331.00;10.50;1693.00;3.31;0
3;dockyard;284.00;9.90;1708.00;-2.91;0
3;anti_air_building;329.00;10.65;1686.00;3.50;0
3;anti_air_building;283.00;11.48;1660.00;3.59;0
3;anti_air_building;353.00;13.35;1642.00;4.66;0
3;synthetic_refinery;253.00;10.48;1683.00;2.80;0
3;fuel_silo;279.00;10.50;1679.00;3.00;0
3;radar_station;386.00;13.20;1646.00;1.81;0
3;nuclear_reactor_spawn;380.00;13.50;1631.00;4.57;0
3;special_project_facility_spawn;270.00;10.53;1679.00;4.32;0
3;special_project_facility_spawn;315.00;12.62;1596.00;2.71;0
3;special_project_facility_spawn;365.00;11.05;1689.00;3.32;0
3;special_project_facility_spawn;319.00;13.50;1626.00;2.85;0
3;special_project_facility_spawn;347.00;13.35;1603.00;4.37;0
3;special_project_facility_spawn;401.00;13.55;1621.00;5.38;0
3;special_project_facility_spawn;444.00;12.10;1620.00;3.86;0
3;special_project_facility_spawn;338.00;13.57;1624.00;3.14;0
3;special_project_facility_spawn;431.00;10.10;1707.00;4.66;0
3;special_project_facility_spawn;469.00;11.70;1622.00;0.06;0
3;special_project_facility_spawn;396.00;13.90;1601.00;3.93;0
3;special_project_facility_spawn;421.00;9.95;1713.00;1.79;0
3;special_project_facility_spawn;340.00;11.48;1674.00;2.49;0
3;special_project_facility_spawn;432.00;10.35;1688.00;4.84;0
3;special_project_facility_spawn;283.00;12.23;1643.00;0.68;0
3;special_project_facility_spawn;420.00;13.18;1603.00;5.33;0
3;special_project_facility_spawn;296.00;10.70;1688.00;0.96;0
3;special_project_facility_spawn;417.00;12.18;1638.00;2.90;0
3;special_project_facility_spawn;482.00;10.82;1670.00;1.05;0
3;special_project_facility_spawn;342.00;12.53;1643.00;2.98;0
3;special_project_facility_spawn;496.00;10.35;1689.00;0.34;0
3;special_project_facility_spawn;428.00;10.62;1675.00;0.19;0
3;special_project_facility_spawn;269.00;9.98;1700.00;5.52;0
3;special_project_facility_spawn;313.00;12.93;1650.00;3.61;0
3;special_project_facility_spawn;311.00;10.62;1704.00;3.61;0
3;special_project_facility_spawn;446.00;11.90;1632.00;3.37;0
3;rocket_site_spawn;264.00;10.62;1675.00;0.90;0
3;naval_base_spawn;516.00;9.90;1696.00;-3.99;10806
3;naval_base_spawn;280.00;9.90;1706.00;-2.91;10517
3;naval_base_spawn;425.00;9.90;1715.00;-2.82;10987
3;naval_base_spawn;344.00;9.90;1710.00;-2.90;9991
3;naval_base_spawn;313.00;9.95;1715.00;-3.46;9991
3;naval_base_spawn;257.00;9.65;1697.00;-2.03;10674
3;naval_base_spawn;390.00;9.90;1720.00;-3.49;10987
3;floating_harbor;279.40;9.50;1713.81;0.23;595
3;floating_harbor;515.23;9.50;1701.65;-0.84;1505
3;floating_harbor;437.79;9.50;1719.64;0.32;1550
3;floating_harbor;396.39;9.50;1722.58;-0.35;3580
3;floating_harbor;320.21;9.50;1721.64;-0.32;4346
3;floating_harbor;346.30;9.50;1714.79;0.24;5941
3;floating_harbor;243.74;9.50;1696.13;1.11;6865
4;arms_factory;1133.00;10.50;1286.00;0.92;0
4;arms_factory;1129.00;10.57;1278.00;5.57;0
4;arms_factory;1135.00;10.35;1263.00;0.18;0
4;arms_factory;1104.00;11.55;1259.00;0.81;0
4;arms_factory;1067.00;9.95;1287.00;2.51;0
4;arms_factory;1068.00;9.90;1288.00;1.63;0
4;industrial_complex;1124.00;10.40;1296.00;5.82;0
4;industrial_complex;1095.00;11.25;1268.00;3.53;0
4;industrial_complex;1075.00;9.90;1286.00;3.24;0
4;industrial_complex;1085.00;11.40;1264.00;1.20;0
4;industrial_complex;1127.00;10.40;1240.00;5.50;0
4;industrial_complex;1117.00;10.10;1298.00;0.13;0
4;air_base;1129.00;10.62;1286.00;1.62;0
4;supply_node;1075.00;10.32;1280.00;5.50;0
4;supply_node;1135.00;10.40;1277.00;0.87;0
4;supply_node;1116.00;10.70;1247.00;2.81;0
4;supply_node;1135.00;10.25;1253.00;5.93;0
4;supply_node;1138.00;10.35;1296.00;4.05;0
4;supply_node;1120.00;10.85;1271.00;1.70;0
4;supply_node;1102.00;11.00;1271.00;5.44;0
4;supply_node;1079.00;11.00;1245.00;2.68;0
4;supply_node;1116.00;10.30;1294.00;0.45;0
4;supply_node;1097.00;10.15;1287.00;4.91;0
4;supply_node;1085.00;11.28;1267.00;1.80;0
4;supply_node;1068.00;11.25;1260.00;4.30;0
4;supply_node;1097.00;11.70;1250.00;3.61;0
4;bunker;1085.00;10.45;1279.00;3.39;0
4;bunker;1090.00;11.57;1263.00;4.25;0
4;bunker;1116.00;10.60;1235.00;0.40;0
4;bunker;1132.00;10.50;1280.00;2.33;0
4;bunker;1109.00;10.50;1284.00;1.88;0
4;bunker;1073.00;11.20;1252.00;2.31;0
4;bunker;1087.00;11.60;1255.00;5.25;0
4;bunker;1137.00;10.20;1262.00;3.51;0
4;bunker;1106.00;11.30;1264.00;1.07;0
4;bunker;1070.00;11.20;1265.00;3.54;0
4;bunker;1090.00;10.15;1284.00;3.23;0
4;bunker;1144.00;10.10;1289.00;2.86;0
4;bunker;1116.00;11.28;1264.00;1.62;0
4;coastal_bunker;1150.00;9.85;1298.00;-4.12;0
4;coastal_bunker;1143.00;9.85;1260.00;-4.25;0
4;coastal_bunker;1148.00;9.88;1283.00;-4.63;0
4;coastal_bunker;1069.00;9.85;1289.00;-3.14;0
4;coastal_bunker;1112.00;9.65;1302.00;-3.03;0
4;coastal_bunker;1092.00;9.90;1291.00;-2.68;0
4;stronghold_network;1085.00;11.25;1242.00;4.71;0
4;dockyard;1091.00;9.90;1291.00;-2.68;0
4;anti_air_building;1110.00;10.80;1276.00;5.55;0
4;anti_air_building;1125.00;10.70;1281.00;3.20;0
4;anti_air_building;1075.00;10.98;1236.00;4.69;0
4;synthetic_refinery;1108.00;10.50;1284.00;5.90;0
4;fuel_silo;1099.00;11.38;1242.00;4.84;0
4;radar_station;1104.00;11.00;1270.00;1.66;0
4;nuclear_reactor_spawn;1129.00;10.53;1259.00;0.52;0
4;special_project_facility_spawn;1114.00;10.70;1241.00;5.94;0
4;special_project_facility_spawn;1068.00;9.90;1288.00;0.40;0
4;special_project_facility_spawn;1130.00;10.60;1292.00;3.58;0
4;special_project_facility_spawn;1077.00;11.00;1246.00;3.25;0
4;special_project_facility_spawn;1092.00;11.38;1267.00;3.71;0
4;special_project_facility_spawn;1108.00;11.25;1263.00;0.89;0
4;special_project_facility_spawn;1095.00;11.70;1256.00;4.79;0
4;special_project_facility_spawn;1139.00;10.05;1264.00;1.17;0
4;special_project_facility_spawn;1121.00;10.70;1282.00;0.61;0
4;special_project_facility_spawn;1119.00;10.15;1298.00;3.14;0
4;special_project_facility_spawn;1139.00;10.10;1271.00;5.82;0
4;special_project_facility_spawn;1068.00;11.25;1264.00;4.23;0
4;special_project_facility_spawn;1100.00;10.35;1285.00;1.21;0
4;rocket_site_spawn;1139.00;10.40;1292.00;4.49;0
4;naval_base_spawn;1066.00;9.88;1290.00;-3.14;10750
4;naval_base_spawn;1112.00;9.65;1302.00;-3.03;10750
4;naval_base_spawn;1092.00;9.90;1291.00;-2.68;10750
4;naval_base_spawn;1143.00;9.85;1256.00;-4.25;10581
4;naval_base_spawn;1144.00;9.90;1269.00;0.84;10581
4;naval_base_spawn;1143.00;9.90;1305.00;-4.12;11043
4;floating_harbor;1075.00;9.50;1295.00;0.00;2617
4;floating_harbor;1153.98;9.50;1278.58;-1.49;3086
4;floating_harbor;1149.26;9.50;1260.13;-1.11;4146
4;floating_harbor;1149.82;9.50;1303.88;-0.98;4169
4;floating_harbor;1114.23;9.50;1309.96;0.11;6565
4;floating_harbor;1090.87;9.50;1299.26;0.46;7381
5;arms_factory;5029.00;11.88;453.00;0.18;0
5;arms_factory;5045.00;11.48;467.00;0.81;0
5;arms_factory;5023.00;10.40;512.00;2.51;0
5;arms_factory;5024.00;11.20;486.00;1.63;0
5;arms_factory;5002.00;10.80;476.00;5.82;0
5;arms_factory;5010.00;10.25;504.00;3.53;0
5;industrial_complex;5027.00;11.85;463.00;3.24;0
5;industrial_complex;4957.00;9.90;479.00;1.20;0
5;industrial_complex;5050.00;11.40;466.00;5.50;0
5;industrial_complex;4958.00;10.00;474.00;0.13;0
5;industrial_complex;4982.00;11.00;448.00;1.62;0
5;industrial_complex;5031.00;11.68;467.00;4.84;0
5;air_base;5010.00;11.32;415.00;4.69;0
5;supply_node;5021.00;11.80;463.00;2.81;0
5;supply_node;5045.00;10.80;479.00;5.93;0
5;supply_node;4993.00;11.70;436.00;4.05;0
5;supply_node;4967.00;9.90;485.00;1.70;0
5;supply_node;4983.00;10.80;465.00;5.44;0
5;supply_node;5076.00;10.50;479.00;2.68;0
5;supply_node;5025.00;10.53;508.00;0.45;0
5;supply_node;5007.00;10.40;486.00;4.91;0
5;supply_node;4993.00;10.00;505.00;1.80;0
5;supply_node;5050.00;10.10;499.00;4.30;0
5;supply_node;5044.00;10.90;440.00;3.61;0
5;supply_node;5022.00;11.50;428.00;1.38;0
5;bunker;4973.00;10.85;444.00;4.25;0
5;bunker;4999.00;11.73;447.00;0.40;0
5;bunker;5016.00;11.80;445.00;2.33;0
5;bunker;5013.00;11.30;474.00;1.88;0
5;bunker;5046.00;10.50;420.00;2.31;0
5;bunker;5037.00;10.62;503.00;5.25;0
5;bunker;5045.00;11.00;476.00;3.51;0
5;bunker;4966.00;10.10;476.00;1.07;0
5;bunker;5029.00;11.88;453.00;3.54;0
5;bunker;5065.00;10.70;476.00;3.23;0
5;bunker;4985.00;9.90;503.00;2.86;0
5;bunker;5056.00;10.15;496.00;1.62;0
5;coastal_bunker;5018.00;9.85;521.00;-2.59;0
5;coastal_bunker;4978.00;9.57;505.00;-3.00;0
5;coastal_bunker;5064.00;9.90;498.00;-3.82;0
5;coastal_bunker;4972.00;9.57;500.00;-2.45;0
5;stronghold_network;4972.00;9.90;491.00;4.62;0
5;dockyard;5061.00;9.93;498.00;-3.82;0
5;anti_air_building;4972.00;11.20;436.00;4.71;0
5;anti_air_building;5013.00;11.78;456.00;0.21;0
5;anti_air_building;4959.00;9.90;478.00;5.55;0
5;synthetic_refinery;5045.00;11.55;456.00;3.20;0
5;fuel_silo;5005.00;11.70;426.00;4.69;0
5;radar_station;5022.00;11.75;464.00;2.56;0
5;nuclear_reactor_spawn;4977.00;10.80;451.00;4.84;0
5;special_project_facility_spawn;5003.00;10.40;491.00;3.53;0
5;special_project_facility_spawn;5067.00;10.30;492.00;0.52;0
5;special_project_facility_spawn;5026.00;11.50;428.00;5.94;0
5;special_project_facility_spawn;5038.00;11.60;468.00;0.40;0
5;special_project_facility_spawn;5033.00;11.50;447.00;3.58;0
5;special_project_facility_spawn;5023.00;10.50;508.00;3.25;0
5;special_project_facility_spawn;4995.00;11.38;456.00;3.71;0
5;special_project_facility_spawn;5044.00;11.15;474.00;0.89;0
5;special_project_facility_spawn;4961.00;10.00;476.00;4.79;0
5;special_project_facility_spawn;4979.00;9.88;498.00;1.17;0
5;special_project_facility_spawn;5043.00;10.48;500.00;0.61;0
5;special_project_facility_spawn;4984.00;11.38;435.00;3.14;0
5;rocket_site_spawn;5019.00;10.32;511.00;5.82;0
5;naval_base_spawn;4979.00;9.80;505.00;-3.00;9994
5;naval_base_spawn;4957.00;9.57;487.00;-2.45;9994
5;naval_base_spawn;5048.00;9.93;508.00;-3.82;10675
5;naval_base_spawn;5038.00;9.98;516.00;-3.75;10675
5;floating_harbor;4957.52;9.50;496.38;0.69;1820
5;floating_harbor;5036.01;9.50;523.73;-0.61;4547
5;floating_harbor;4991.01;9.50;518.93;0.14;6471
5;floating_harbor;5058.37;9.50;509.47;-0.67;9501
6;arms_factory;2234.00;10.35;415.00;2.51;0
6;arms_factory;2207.00;10.25;459.00;1.63;0
6;arms_factory;2196.00;10.57;456.00;5.82;0
6;arms_factory;2174.00;9.93;385.00;3.53;0
6;arms_factory;2193.00;9.90;400.00;3.24;0
6;arms_factory;2183.00;10.25;426.00;1.20;0
6;industrial_complex;2146.00;9.90;470.00;5.50;0
6;industrial_complex;2187.00;9.80;416.00;0.13;0
6;industrial_complex;2196.00;9.82;396.00;1.62;0
6;industrial_complex;2184.00;10.35;471.00;4.84;0
6;industrial_complex;2225.00;10.50;446.00;4.69;0
6;industrial_complex;2186.00;9.93;364.00;4.14;0
6;air_base;2171.00;10.40;458.00;5.45;0
6;supply_node;2210.00;9.82;413.00;4.05;0
6;supply_node;2201.00;10.50;448.00;1.70;0
6;supply_node;2157.00;10.40;449.00;5.44;0
6;supply_node;2138.00;10.10;458.00;2.68;0
6;supply_node;2184.00;10.30;472.00;0.45;0
6;supply_node;2184.00;10.00;384.00;4.91;0
6;supply_node;2232.00;10.40;461.00;1.80;0
6;supply_node;2204.00;10.20;472.00;4.30;0
6;supply_node;2163.00;10.00;471.00;3.61;0
6;supply_node;2227.00;10.43;437.00;1.38;0
6;supply_node;2180.00;10.50;432.00;1.40;0
6;bunker;2179.00;9.90;381.00;0.40;0
6;bunker;2172.00;10.40;458.00;2.33;0
6;bunker;2239.00;10.32;437.00;1.88;0
6;bunker;2207.00;10.48;452.00;2.31;0
6;bunker;2192.00;10.40;434.00;5.25;0
6;bunker;2187.00;9.80;410.00;3.51;0
6;bunker;2133.00;9.90;453.00;1.07;0
6;bunker;2200.00;10.30;467.00;3.54;0
6;bunker;2229.00;10.25;462.00;3.23;0
6;bunker;2169.00;10.00;474.00;2.86;0
6;bunker;2180.00;10.10;472.00;1.62;0
6;coastal_bunker;2230.00;9.65;471.00;-2.50;0
